,Date,Country_Region,ConfirmedCases,Fatalities
27540,2020-06-18,Bahrain,20430,55
27541,2020-06-18,Bangladesh,102292,1343
27542,2020-06-18,Barbados,97,7
27543,2020-06-18,Belarus,56657,331
27544,2020-06-18,Belgium,60348,9683
27545,2020-06-18,Belize,22,2
27546,2020-06-18,Benin,597,11
27547,2020-06-18,Bhutan,67,0
27548,2020-06-18,Bolivia,21499,697
27549,2020-06-18,Bosnia and Herzegovina,3174,168
27550,2020-06-18,Botswana,79,1
27551,2020-06-18,Brazil,978142,47748
27552,2020-06-18,Brunei,141,3
27553,2020-06-18,Bulgaria,3674,190
27554,2020-06-18,Burkina Faso,899,53
27555,2020-06-18,Burma,286,6
27556,2020-06-18,Burundi,104,1
27557,2020-06-18,Cabo Verde,823,7
27558,2020-06-18,Cambodia,129,0
27559,2020-06-18,Cameroon,9864,276
27560,2020-06-18,Canada,101864,8360
27561,2020-06-18,Central African Republic,2605,19
27562,2020-06-18,Chad,854,74
27563,2020-06-18,Chile,225103,3841
27564,2020-06-18,China,84494,4638
27565,2020-06-18,Colombia,57202,1955
27566,2020-06-18,Comoros,210,5
27567,2020-06-18,Congo (Brazzaville),883,27
27568,2020-06-18,Congo (Kinshasa),5283,117
27569,2020-06-18,Costa Rica,1939,12
27570,2020-06-18,Cote d'Ivoire,6444,49
27571,2020-06-18,Croatia,2269,107
27572,2020-06-18,Cuba,2295,85
27573,2020-06-18,Cyprus,985,19
27574,2020-06-18,Czechia,10280,334
27575,2020-06-18,Denmark,12544,600
27576,2020-06-18,Djibouti,4557,43
27577,2020-06-18,Dominica,18,0
27578,2020-06-18,Dominican Republic,24645,635
27579,2020-06-18,Ecuador,49097,4087
27580,2020-06-18,Egypt,50437,1938
27581,2020-06-18,El Salvador,4200,82
27582,2020-06-18,Equatorial Guinea,1664,32
27583,2020-06-18,Eritrea,142,0
27584,2020-06-18,Estonia,1977,69
27585,2020-06-18,Eswatini,586,4
27586,2020-06-18,Ethiopia,3954,65
27587,2020-06-18,Fiji,18,0
27588,2020-06-18,Finland,7119,326
27589,2020-06-18,France,195900,29606
27590,2020-06-18,Gabon,4340,32
27591,2020-06-18,Gambia,36,1
27592,2020-06-18,Georgia,893,14
27593,2020-06-18,Germany,189817,8875
27594,2020-06-18,Ghana,12929,66
27595,2020-06-18,Greece,3227,188
27596,2020-06-18,Grenada,23,0
27597,2020-06-18,Guatemala,11868,449
27598,2020-06-18,Guinea,4841,26
27599,2020-06-18,Guinea-Bissau,1492,15
27600,2020-06-18,Guyana,183,12
27601,2020-06-18,Haiti,4916,84
27602,2020-06-18,Holy See,12,0
27603,2020-06-18,Honduras,10739,343
27604,2020-06-18,Hungary,4079,568
27605,2020-06-18,Iceland,1816,10
27606,2020-06-18,India,380532,12573
27607,2020-06-18,Indonesia,42762,2339
27608,2020-06-18,Iran,197647,9272
27609,2020-06-18,Iraq,25717,856
27610,2020-06-18,Ireland,25355,1714
27611,2020-06-18,Israel,20036,303
27612,2020-06-18,Italy,238159,34514
27613,2020-06-18,Jamaica,638,10
27614,2020-06-18,Japan,17588,935
27615,2020-06-18,Jordan,1001,9
27616,2020-06-18,Kazakhstan,15877,100
27617,2020-06-18,Kenya,4257,117
27618,2020-06-18,"Korea, South",12306,280
27619,2020-06-18,Kosovo,1486,33
27620,2020-06-18,Kuwait,38074,308
27621,2020-06-18,Kyrgyzstan,2657,31
27622,2020-06-18,Laos,19,0
27623,2020-06-18,Latvia,1108,30
27624,2020-06-18,Lebanon,1495,32
27625,2020-06-18,Lesotho,4,0
27626,2020-06-18,Liberia,542,33
27627,2020-06-18,Libya,510,10
27628,2020-06-18,Liechtenstein,82,1
27629,2020-06-18,Lithuania,1784,76
27630,2020-06-18,Luxembourg,4091,110
27631,2020-06-18,Madagascar,1403,13
27632,2020-06-18,Malawi,592,8
27633,2020-06-18,Malaysia,8529,121
27634,2020-06-18,Maldives,2137,8
27635,2020-06-18,Mali,1906,107
27636,2020-06-18,Malta,663,9
27637,2020-06-18,Mauritania,2424,97
27638,2020-06-18,Mauritius,337,10
27639,2020-06-18,Mexico,165455,19747
27640,2020-06-18,Moldova,13106,444
27641,2020-06-18,Monaco,99,4
27642,2020-06-18,Mongolia,204,0
27643,2020-06-18,Montenegro,337,9
27644,2020-06-18,Morocco,9074,213
27645,2020-06-18,Mozambique,662,4
27646,2020-06-18,Namibia,39,0
27647,2020-06-18,Nepal,7848,22
27648,2020-06-18,Netherlands,49527,6097
27649,2020-06-18,New Zealand,1507,22
27650,2020-06-18,Nicaragua,1823,64
27651,2020-06-18,Niger,1020,67
27652,2020-06-18,Nigeria,18480,475
27653,2020-06-18,North Macedonia,4664,216
27654,2020-06-18,Norway,8708,244
27655,2020-06-18,Oman,26818,119
27656,2020-06-18,Pakistan,165062,3229
27657,2020-06-18,Panama,23351,475
27658,2020-06-18,Papua New Guinea,8,0
27659,2020-06-18,Paraguay,1330,13
27660,2020-06-18,Peru,244388,7461
27661,2020-06-18,Philippines,27799,1116
27662,2020-06-18,Poland,31015,1316
27663,2020-06-18,Portugal,38089,1524
27664,2020-06-18,Qatar,84441,86
27665,2020-06-18,Romania,23080,1473
27666,2020-06-18,Russia,560321,7650
27667,2020-06-18,Rwanda,646,2
27668,2020-06-18,Saint Kitts and Nevis,15,0
27669,2020-06-18,Saint Lucia,19,0
27670,2020-06-18,Saint Vincent and the Grenadines,29,0
27671,2020-06-18,San Marino,696,42
27672,2020-06-18,Sao Tome and Principe,688,12
27673,2020-06-18,Saudi Arabia,145991,1139
27674,2020-06-18,Senegal,5475,76
27675,2020-06-18,Serbia,12616,258
27676,2020-06-18,Seychelles,11,0
27677,2020-06-18,Sierra Leone,1272,51
27678,2020-06-18,Singapore,41473,26
27679,2020-06-18,Slovakia,1562,28
27680,2020-06-18,Slovenia,1511,109
27681,2020-06-18,Somalia,2719,88
27682,2020-06-18,South Africa,83890,1737
27683,2020-06-18,South Sudan,1830,32
27684,2020-06-18,Spain,245268,27136
27685,2020-06-18,Sri Lanka,1947,11
27686,2020-06-18,Sudan,8020,487
27687,2020-06-18,Suriname,277,7
27688,2020-06-18,Sweden,56043,5053
27689,2020-06-18,Switzerland,31200,1956
27690,2020-06-18,Syria,187,7
27691,2020-06-18,Taiwan*,446,7
27692,2020-06-18,Tajikistan,5279,51
27693,2020-06-18,Tanzania,509,21
27694,2020-06-18,Thailand,3141,58
27695,2020-06-18,Timor-Leste,24,0
27696,2020-06-18,Togo,547,13
27697,2020-06-18,Trinidad and Tobago,123,8
27698,2020-06-18,Tunisia,1132,50
27699,2020-06-18,Turkey,184031,4882
27700,2020-06-18,US,2191099,119067
27701,2020-06-18,Uganda,741,0
27702,2020-06-18,Ukraine,34833,976
27703,2020-06-18,United Arab Emirates,43752,298
27704,2020-06-18,United Kingdom,276990,42373
27705,2020-06-18,Uruguay,850,24
27706,2020-06-18,Uzbekistan,5767,19
27707,2020-06-18,Venezuela,3483,28
27708,2020-06-18,Vietnam,342,0
27709,2020-06-18,West Bank and Gaza,600,3
27710,2020-06-18,Western Sahara,9,1
27711,2020-06-18,Yemen,909,248
27712,2020-06-18,Zambia,1416,11
27713,2020-06-18,Zimbabwe,463,4
27714,2020-06-19,Afghanistan,27878,548
27715,2020-06-19,Albania,1838,42
27716,2020-06-19,Algeria,11504,825
27717,2020-06-19,Andorra,855,52
27718,2020-06-19,Angola,172,8
27719,2020-06-19,Antigua and Barbuda,26,3
27720,2020-06-19,Argentina,39570,979
27721,2020-06-19,Armenia,19157,319
27722,2020-06-19,Australia,7411,102
27723,2020-06-19,Austria,17271,688
27724,2020-06-19,Azerbaijan,11767,143
27725,2020-06-19,Bahamas,104,11
27726,2020-06-19,Bahrain,20916,57
27727,2020-06-19,Bangladesh,105535,1388
27728,2020-06-19,Barbados,97,7
27729,2020-06-19,Belarus,57333,337
27730,2020-06-19,Belgium,60476,9695
27731,2020-06-19,Belize,22,2
27732,2020-06-19,Benin,650,11
27733,2020-06-19,Bhutan,68,0
27734,2020-06-19,Bolivia,22476,715
27735,2020-06-19,Bosnia and Herzegovina,3273,169
27736,2020-06-19,Botswana,89,1
27737,2020-06-19,Brazil,1032913,48954
27738,2020-06-19,Brunei,141,3
27739,2020-06-19,Bulgaria,3755,193
27740,2020-06-19,Burkina Faso,900,53
27741,2020-06-19,Burma,286,6
27742,2020-06-19,Burundi,104,1
27743,2020-06-19,Cabo Verde,848,8
27744,2020-06-19,Cambodia,129,0
27745,2020-06-19,Cameroon,10638,282
27746,2020-06-19,Canada,102301,8407
27747,2020-06-19,Central African Republic,2605,19
27748,2020-06-19,Chad,858,74
27749,2020-06-19,Chile,231393,4093
27750,2020-06-19,China,84494,4638
27751,2020-06-19,Colombia,60387,2046
27752,2020-06-19,Comoros,210,5
27753,2020-06-19,Congo (Brazzaville),883,27
27754,2020-06-19,Congo (Kinshasa),5477,122
27755,2020-06-19,Costa Rica,2058,12
27756,2020-06-19,Cote d'Ivoire,6874,49
27757,2020-06-19,Croatia,2280,107
27758,2020-06-19,Cuba,2305,85
27759,2020-06-19,Cyprus,985,19
27760,2020-06-19,Czechia,10406,335
27761,2020-06-19,Denmark,12591,600
27762,2020-06-19,Djibouti,4565,45
27763,2020-06-19,Dominica,18,0
27764,2020-06-19,Dominican Republic,25068,647
27765,2020-06-19,Ecuador,49731,4156
27766,2020-06-19,Egypt,52211,2017
27767,2020-06-19,El Salvador,4329,86
27768,2020-06-19,Equatorial Guinea,1664,32
27769,2020-06-19,Eritrea,142,0
27770,2020-06-19,Estonia,1979,69
27771,2020-06-19,Eswatini,623,4
27772,2020-06-19,Ethiopia,4070,72
27773,2020-06-19,Fiji,18,0
27774,2020-06-19,Finland,7133,326
27775,2020-06-19,France,196711,29620
27776,2020-06-19,Gabon,4428,34
27777,2020-06-19,Gambia,36,1
27778,2020-06-19,Georgia,896,14
27779,2020-06-19,Germany,190299,8887
27780,2020-06-19,Ghana,13203,70
27781,2020-06-19,Greece,3237,189
27782,2020-06-19,Grenada,23,0
27783,2020-06-19,Guatemala,12509,483
27784,2020-06-19,Guinea,4904,27
27785,2020-06-19,Guinea-Bissau,1541,17
27786,2020-06-19,Guyana,183,12
27787,2020-06-19,Haiti,4980,87
27788,2020-06-19,Holy See,12,0
27789,2020-06-19,Honduras,11258,349
27790,2020-06-19,Hungary,4081,568
27791,2020-06-19,Iceland,1819,10
27792,2020-06-19,India,395048,12948
27793,2020-06-19,Indonesia,43803,2373
27794,2020-06-19,Iran,200262,9392
27795,2020-06-19,Iraq,27352,925
27796,2020-06-19,Ireland,25368,1714
27797,2020-06-19,Israel,20339,304
27798,2020-06-19,Italy,238011,34561
27799,2020-06-19,Jamaica,652,10
27800,2020-06-19,Japan,17658,951
27801,2020-06-19,Jordan,1008,9
27802,2020-06-19,Kazakhstan,16779,113
27803,2020-06-19,Kenya,4374,119
27804,2020-06-19,"Korea, South",12373,280
27805,2020-06-19,Kosovo,1486,33
27806,2020-06-19,Kuwait,38678,313
27807,2020-06-19,Kyrgyzstan,2789,32
27808,2020-06-19,Laos,19,0
27809,2020-06-19,Latvia,1110,30
27810,2020-06-19,Lebanon,1510,32
27811,2020-06-19,Lesotho,4,0
27812,2020-06-19,Liberia,581,33
27813,2020-06-19,Libya,520,10
27814,2020-06-19,Liechtenstein,82,1
27815,2020-06-19,Lithuania,1792,76
27816,2020-06-19,Luxembourg,4099,110
27817,2020-06-19,Madagascar,1443,13
27818,2020-06-19,Malawi,620,8
27819,2020-06-19,Malaysia,8535,121
27820,2020-06-19,Maldives,2150,8
27821,2020-06-19,Mali,1923,108
27822,2020-06-19,Malta,663,9
27823,2020-06-19,Mauritania,2621,102
27824,2020-06-19,Mauritius,337,10
27825,2020-06-19,Mexico,170485,20394
27826,2020-06-19,Moldova,13556,450
27827,2020-06-19,Monaco,99,4
27828,2020-06-19,Mongolia,204,0
27829,2020-06-19,Montenegro,355,9
27830,2020-06-19,Morocco,9613,213
27831,2020-06-19,Mozambique,668,4
27832,2020-06-19,Namibia,45,0
27833,2020-06-19,Nepal,8274,22
27834,2020-06-19,Netherlands,49634,6100
27835,2020-06-19,New Zealand,1509,22
27836,2020-06-19,Nicaragua,1823,64
27837,2020-06-19,Niger,1020,67
27838,2020-06-19,Nigeria,19147,487
27839,2020-06-19,North Macedonia,4820,222
27840,2020-06-19,Norway,8726,244
27841,2020-06-19,Oman,27670,125
27842,2020-06-19,Pakistan,171666,3382
27843,2020-06-19,Panama,24274,485
27844,2020-06-19,Papua New Guinea,8,0
27845,2020-06-19,Paraguay,1336,13
27846,2020-06-19,Peru,247925,7660
27847,2020-06-19,Philippines,28459,1130
27848,2020-06-19,Poland,31316,1334
27849,2020-06-19,Portugal,38464,1527
27850,2020-06-19,Qatar,85462,93
27851,2020-06-19,Romania,23400,1484
27852,2020-06-19,Russia,568292,7831
27853,2020-06-19,Rwanda,661,2
27854,2020-06-19,Saint Kitts and Nevis,15,0
27855,2020-06-19,Saint Lucia,19,0
27856,2020-06-19,Saint Vincent and the Grenadines,29,0
27857,2020-06-19,San Marino,696,42
27858,2020-06-19,Sao Tome and Principe,693,12
27859,2020-06-19,Saudi Arabia,150292,1184
27860,2020-06-19,Senegal,5639,79
27861,2020-06-19,Serbia,12709,259
27862,2020-06-19,Seychelles,11,0
27863,2020-06-19,Sierra Leone,1298,53
27864,2020-06-19,Singapore,41615,26
27865,2020-06-19,Slovakia,1576,28
27866,2020-06-19,Slovenia,1513,109
27867,2020-06-19,Somalia,2719,88
27868,2020-06-19,South Africa,87715,1831
27869,2020-06-19,South Sudan,1864,34
27870,2020-06-19,Spain,245575,28315
27871,2020-06-19,Sri Lanka,1950,11
27872,2020-06-19,Sudan,8316,506
27873,2020-06-19,Suriname,293,8
27874,2020-06-19,Sweden,58076,5105
27875,2020-06-19,Switzerland,31235,1956
27876,2020-06-19,Syria,187,7
27877,2020-06-19,Taiwan*,446,7
27878,2020-06-19,Tajikistan,5338,51
27879,2020-06-19,Tanzania,509,21
27880,2020-06-19,Thailand,3146,58
27881,2020-06-19,Timor-Leste,24,0
27882,2020-06-19,Togo,555,13
27883,2020-06-19,Trinidad and Tobago,123,8
27884,2020-06-19,Tunisia,1146,50
27885,2020-06-19,Turkey,185245,4905
27886,2020-06-19,US,2222579,119739
27887,2020-06-19,Uganda,755,0
27888,2020-06-19,Ukraine,35755,995
27889,2020-06-19,United Arab Emirates,44145,300
27890,2020-06-19,United Kingdom,277974,42546
27891,2020-06-19,Uruguay,853,24
27892,2020-06-19,Uzbekistan,5946,19
27893,2020-06-19,Venezuela,3591,30
27894,2020-06-19,Vietnam,349,0
27895,2020-06-19,West Bank and Gaza,675,3
27896,2020-06-19,Western Sahara,9,1
27897,2020-06-19,Yemen,919,251
27898,2020-06-19,Zambia,1430,11
27899,2020-06-19,Zimbabwe,479,4
27900,2020-06-20,Afghanistan,28424,569
27901,2020-06-20,Albania,1891,43
27902,2020-06-20,Algeria,11631,837
27903,2020-06-20,Andorra,855,52
27904,2020-06-20,Angola,176,9
27905,2020-06-20,Antigua and Barbuda,26,3
27906,2020-06-20,Argentina,41204,992
27907,2020-06-20,Armenia,19708,332
27908,2020-06-20,Australia,7461,102
27909,2020-06-20,Austria,17323,688
27910,2020-06-20,Azerbaijan,12238,148
27911,2020-06-20,Bahamas,104,11
27912,2020-06-20,Bahrain,21331,60
27913,2020-06-20,Bangladesh,108775,1425
27914,2020-06-20,Barbados,97,7
27915,2020-06-20,Belarus,57936,343
27916,2020-06-20,Belgium,60550,9696
27917,2020-06-20,Belize,22,2
27918,2020-06-20,Benin,650,11
27919,2020-06-20,Bhutan,68,0
27920,2020-06-20,Bolivia,23512,740
27921,2020-06-20,Bosnia and Herzegovina,3273,169
27922,2020-06-20,Botswana,89,1
27923,2020-06-20,Brazil,1067579,49976
27924,2020-06-20,Brunei,141,3
27925,2020-06-20,Bulgaria,3872,199
27926,2020-06-20,Burkina Faso,901,53
27927,2020-06-20,Burma,287,6
27928,2020-06-20,Burundi,104,1
27929,2020-06-20,Cabo Verde,863,8
27930,2020-06-20,Cambodia,129,0
27931,2020-06-20,Cameroon,11610,301
27932,2020-06-20,Canada,102749,8465
27933,2020-06-20,Central African Republic,2686,19
27934,2020-06-20,Chad,858,74
27935,2020-06-20,Chile,236748,4295
27936,2020-06-20,China,84553,4639
27937,2020-06-20,Colombia,63454,2148
27938,2020-06-20,Comoros,247,5
27939,2020-06-20,Congo (Brazzaville),883,27
27940,2020-06-20,Congo (Kinshasa),5672,125
27941,2020-06-20,Costa Rica,2127,12
27942,2020-06-20,Cote d'Ivoire,7276,52
27943,2020-06-20,Croatia,2299,107
27944,2020-06-20,Cuba,2309,85
27945,2020-06-20,Cyprus,985,19
27946,2020-06-20,Czechia,10448,336
27947,2020-06-20,Denmark,12591,600
27948,2020-06-20,Djibouti,4565,45
27949,2020-06-20,Dominica,18,0
27950,2020-06-20,Dominican Republic,25778,655
27951,2020-06-20,Ecuador,49731,4156
27952,2020-06-20,Egypt,53758,2106
27953,2020-06-20,El Salvador,4475,93
27954,2020-06-20,Equatorial Guinea,1664,32
27955,2020-06-20,Eritrea,143,0
27956,2020-06-20,Estonia,1981,69
27957,2020-06-20,Eswatini,627,5
27958,2020-06-20,Ethiopia,4469,72
27959,2020-06-20,Fiji,18,0
27960,2020-06-20,Finland,7142,326
27961,2020-06-20,France,197352,29636
27962,2020-06-20,Gabon,4428,34
27963,2020-06-20,Gambia,37,2
27964,2020-06-20,Georgia,898,14
27965,2020-06-20,Germany,190670,8895
27966,2020-06-20,Ghana,13717,85
27967,2020-06-20,Greece,3256,190
27968,2020-06-20,Grenada,23,0
27969,2020-06-20,Guatemala,12755,514
27970,2020-06-20,Guinea,4960,27
27971,2020-06-20,Guinea-Bissau,1541,17
27972,2020-06-20,Guyana,183,12
27973,2020-06-20,Haiti,5077,88
27974,2020-06-20,Holy See,12,0
27975,2020-06-20,Honduras,12306,358
27976,2020-06-20,Hungary,4086,570
27977,2020-06-20,Iceland,1822,10
27978,2020-06-20,India,410451,13254
27979,2020-06-20,Indonesia,45029,2429
27980,2020-06-20,Iran,202584,9507
27981,2020-06-20,Iraq,29222,1013
27982,2020-06-20,Ireland,25374,1715
27983,2020-06-20,Israel,20633,305
27984,2020-06-20,Italy,238275,34610
27985,2020-06-20,Jamaica,657,10
27986,2020-06-20,Japan,17725,955
27987,2020-06-20,Jordan,1015,9
27988,2020-06-20,Kazakhstan,17225,118
27989,2020-06-20,Kenya,4478,121
27990,2020-06-20,"Korea, South",12421,280
27991,2020-06-20,Kosovo,1486,33
27992,2020-06-20,Kuwait,39145,319
27993,2020-06-20,Kyrgyzstan,2981,35
27994,2020-06-20,Laos,19,0
27995,2020-06-20,Latvia,1111,30
27996,2020-06-20,Lebanon,1536,32
27997,2020-06-20,Lesotho,4,0
27998,2020-06-20,Liberia,601,33
27999,2020-06-20,Libya,544,10
28000,2020-06-20,Liechtenstein,82,1
28001,2020-06-20,Lithuania,1795,76
28002,2020-06-20,Luxembourg,4105,110
28003,2020-06-20,Madagascar,1503,13
28004,2020-06-20,Malawi,620,8
28005,2020-06-20,Malaysia,8556,121
28006,2020-06-20,Maldives,2187,8
28007,2020-06-20,Mali,1933,109
28008,2020-06-20,Malta,664,9
28009,2020-06-20,Mauritania,2813,108
28010,2020-06-20,Mauritius,337,10
28011,2020-06-20,Mexico,175202,20781
28012,2020-06-20,Moldova,13953,464
28013,2020-06-20,Monaco,99,4
28014,2020-06-20,Mongolia,206,0
28015,2020-06-20,Montenegro,359,9
28016,2020-06-20,Morocco,9839,213
28017,2020-06-20,Mozambique,688,4
28018,2020-06-20,Namibia,46,0
28019,2020-06-20,Nepal,8605,22
28020,2020-06-20,Netherlands,49710,6108
28021,2020-06-20,New Zealand,1511,22
28022,2020-06-20,Nicaragua,1823,64
28023,2020-06-20,Niger,1035,67
28024,2020-06-20,Nigeria,19808,506
28025,2020-06-20,North Macedonia,5005,233
28026,2020-06-20,Norway,8742,244
28027,2020-06-20,Oman,28566,128
28028,2020-06-20,Pakistan,176617,3501
28029,2020-06-20,Panama,25222,493
28030,2020-06-20,Papua New Guinea,8,0
28031,2020-06-20,Paraguay,1362,13
28032,2020-06-20,Peru,251338,7861
28033,2020-06-20,Philippines,29400,1150
28034,2020-06-20,Poland,31620,1346
28035,2020-06-20,Portugal,38841,1528
28036,2020-06-20,Qatar,86488,94
28037,2020-06-20,Romania,23730,1500
28038,2020-06-20,Russia,576162,7992
28039,2020-06-20,Rwanda,702,2
28040,2020-06-20,Saint Kitts and Nevis,15,0
28041,2020-06-20,Saint Lucia,19,0
28042,2020-06-20,Saint Vincent and the Grenadines,29,0
28043,2020-06-20,San Marino,696,42
28044,2020-06-20,Sao Tome and Principe,698,12
28045,2020-06-20,Saudi Arabia,154233,1230
28046,2020-06-20,Senegal,5783,82
28047,2020-06-20,Serbia,12803,260
28048,2020-06-20,Seychelles,11,0
28049,2020-06-20,Sierra Leone,1309,53
28050,2020-06-20,Singapore,41833,26
28051,2020-06-20,Slovakia,1586,28
28052,2020-06-20,Slovenia,1519,109
28053,2020-06-20,Somalia,2755,88
28054,2020-06-20,South Africa,92681,1877
28055,2020-06-20,South Sudan,1882,34
28056,2020-06-20,Spain,245938,28322
28057,2020-06-20,Sri Lanka,1950,11
28058,2020-06-20,Sudan,8580,521
28059,2020-06-20,Suriname,303,8
28060,2020-06-20,Sweden,58591,5109
28061,2020-06-20,Switzerland,31243,1956
28062,2020-06-20,Syria,198,7
28063,2020-06-20,Taiwan*,446,7
28064,2020-06-20,Tajikistan,5399,52
28065,2020-06-20,Tanzania,509,21
28066,2020-06-20,Thailand,3147,58
28067,2020-06-20,Timor-Leste,24,0
28068,2020-06-20,Togo,561,13
28069,2020-06-20,Trinidad and Tobago,123,8
28070,2020-06-20,Tunisia,1156,50
28071,2020-06-20,Turkey,186493,4927
28072,2020-06-20,US,2255327,120349
28073,2020-06-20,Uganda,763,0
28074,2020-06-20,Ukraine,36615,1004
28075,2020-06-20,United Arab Emirates,44533,301
28076,2020-06-20,United Kingdom,278640,42674
28077,2020-06-20,Uruguay,859,25
28078,2020-06-20,Uzbekistan,6153,19
28079,2020-06-20,Venezuela,3789,33
28080,2020-06-20,Vietnam,349,0
28081,2020-06-20,West Bank and Gaza,784,3
28082,2020-06-20,Western Sahara,9,1
28083,2020-06-20,Yemen,922,254
28084,2020-06-20,Zambia,1430,11
28085,2020-06-20,Zimbabwe,479,4
28086,2020-06-21,Afghanistan,28833,581
28087,2020-06-21,Albania,1962,44
28088,2020-06-21,Algeria,11771,845
28089,2020-06-21,Andorra,855,52
28090,2020-06-21,Angola,183,9
28091,2020-06-21,Antigua and Barbuda,26,3
28092,2020-06-21,Argentina,42785,1011
28093,2020-06-21,Armenia,20268,350
28094,2020-06-21,Australia,7474,102
28095,2020-06-21,Austria,17341,690
28096,2020-06-21,Azerbaijan,12729,154
28097,2020-06-21,Bahamas,104,11
28098,2020-06-21,Bahrain,21764,63
28099,2020-06-21,Bangladesh,112306,1464
28100,2020-06-21,Barbados,97,7
28101,2020-06-21,Belarus,58505,346
28102,2020-06-21,Belgium,60550,9696
28103,2020-06-21,Belize,22,2
28104,2020-06-21,Benin,765,13
28105,2020-06-21,Bhutan,68,0
28106,2020-06-21,Bolivia,24388,773
28107,2020-06-21,Bosnia and Herzegovina,3273,169
28108,2020-06-21,Botswana,89,1
28109,2020-06-21,Brazil,1083341,50591
28110,2020-06-21,Brunei,141,3
28111,2020-06-21,Bulgaria,3905,199
28112,2020-06-21,Burkina Faso,903,53
28113,2020-06-21,Burma,290,6
28114,2020-06-21,Burundi,144,1
28115,2020-06-21,Cabo Verde,890,8
28116,2020-06-21,Cambodia,129,0
28117,2020-06-21,Cameroon,11892,303
28118,2020-06-21,Canada,103065,8481
28119,2020-06-21,Central African Republic,2808,23
28120,2020-06-21,Chad,858,74
28121,2020-06-21,Chile,242355,4479
28122,2020-06-21,China,84572,4639
28123,2020-06-21,Colombia,68836,2353
28124,2020-06-21,Comoros,247,5
28125,2020-06-21,Congo (Brazzaville),883,27
28126,2020-06-21,Congo (Kinshasa),5826,130
28127,2020-06-21,Costa Rica,2213,12
28128,2020-06-21,Cote d'Ivoire,7492,54
28129,2020-06-21,Croatia,2317,107
28130,2020-06-21,Cuba,2312,85
28131,2020-06-21,Cyprus,986,19
28132,2020-06-21,Czechia,10498,336
28133,2020-06-21,Denmark,12591,600
28134,2020-06-21,Djibouti,4582,45
28135,2020-06-21,Dominica,18,0
28136,2020-06-21,Dominican Republic,26677,662
28137,2020-06-21,Ecuador,50640,4223
28138,2020-06-21,Egypt,55233,2193
28139,2020-06-21,El Salvador,4626,98
28140,2020-06-21,Equatorial Guinea,1664,32
28141,2020-06-21,Eritrea,143,0
28142,2020-06-21,Estonia,1981,69
28143,2020-06-21,Eswatini,635,5
28144,2020-06-21,Ethiopia,4532,74
28145,2020-06-21,Fiji,18,0
28146,2020-06-21,Finland,7143,326
28147,2020-06-21,France,197636,29643
28148,2020-06-21,Gabon,4428,34
28149,2020-06-21,Gambia,37,2
28150,2020-06-21,Georgia,906,14
28151,2020-06-21,Germany,191272,8895
28152,2020-06-21,Ghana,14154,85
28153,2020-06-21,Greece,3266,190
28154,2020-06-21,Grenada,23,0
28155,2020-06-21,Guatemala,13145,531
28156,2020-06-21,Guinea,4988,27
28157,2020-06-21,Guinea-Bissau,1541,17
28158,2020-06-21,Guyana,184,12
28159,2020-06-21,Haiti,5077,88
28160,2020-06-21,Holy See,12,0
28161,2020-06-21,Honduras,12769,363
28162,2020-06-21,Hungary,4094,570
28163,2020-06-21,Iceland,1823,10
28164,2020-06-21,India,425282,13699
28165,2020-06-21,Indonesia,45891,2465
28166,2020-06-21,Iran,204952,9623
28167,2020-06-21,Iraq,30868,1100
28168,2020-06-21,Ireland,25379,1715
28169,2020-06-21,Israel,20778,306
28170,2020-06-21,Italy,238499,34634
28171,2020-06-21,Jamaica,659,10
28172,2020-06-21,Japan,17780,955
28173,2020-06-21,Jordan,1033,9
28174,2020-06-21,Kazakhstan,17732,120
28175,2020-06-21,Kenya,4738,123
28176,2020-06-21,"Korea, South",12438,280
28177,2020-06-21,Kosovo,1486,33
28178,2020-06-21,Kuwait,39650,326
28179,2020-06-21,Kyrgyzstan,3356,40
28180,2020-06-21,Laos,19,0
28181,2020-06-21,Latvia,1111,30
28182,2020-06-21,Lebanon,1587,32
28183,2020-06-21,Lesotho,4,0
28184,2020-06-21,Liberia,626,34
28185,2020-06-21,Libya,571,10
28186,2020-06-21,Liechtenstein,82,1
28187,2020-06-21,Lithuania,1798,76
28188,2020-06-21,Luxembourg,4120,110
28189,2020-06-21,Madagascar,1596,14
28190,2020-06-21,Malawi,730,11
28191,2020-06-21,Malaysia,8572,121
28192,2020-06-21,Maldives,2203,8
28193,2020-06-21,Mali,1933,109
28194,2020-06-21,Malta,665,9
28195,2020-06-21,Mauritania,2984,111
28196,2020-06-21,Mauritius,337,10
28197,2020-06-21,Mexico,180545,21825
28198,2020-06-21,Moldova,14200,473
28199,2020-06-21,Monaco,100,4
28200,2020-06-21,Mongolia,213,0
28201,2020-06-21,Montenegro,362,9
28202,2020-06-21,Morocco,9977,214
28203,2020-06-21,Mozambique,733,5
28204,2020-06-21,Namibia,55,0
28205,2020-06-21,Nepal,9026,23
28206,2020-06-21,Netherlands,49801,6109
28207,2020-06-21,New Zealand,1513,22
28208,2020-06-21,Nicaragua,1823,64
28209,2020-06-21,Niger,1036,67
28210,2020-06-21,Nigeria,20244,518
28211,2020-06-21,North Macedonia,5106,238
28212,2020-06-21,Norway,8745,244
28213,2020-06-21,Oman,29471,131
28214,2020-06-21,Pakistan,181088,3590
28215,2020-06-21,Panama,26030,501
